Employee ID,Name,Age,Department,Salary,Performance Score,Years at Company,Promotion Status,,,,,,,,,,,
5565,Employee_4565,29,Marketing,108257,3.8,14,No,,,,,,,,,,,
5566,Employee_4566,26,HR,54490,3,14,No,,,,,,,,,,,
5567,Employee_4567,22,Finance,71495,3.9,7,Yes,,,,,,,,,,,
5568,Employee_4568,48,Sales,110942,4.1,1,No,,,,,,,,,,,
5569,Employee_4569,22,Marketing,122483,3.7,12,No,,,,,,,,,,,
5570,Employee_4570,58,Operations,132651,3.6,18,No,,,,,,,,,,,
5571,Employee_4571,32,Marketing,136707,4.7,26,No,,,,,,,,,,,
5572,Employee_4572,50,Marketing,109034,3.7,30,Yes,,,,,,,,,,,
5573,Employee_4573,38,Marketing,74826,3.5,25,Yes,,,,,,,,,,,
5574,Employee_4574,44,IT,70422,4.3,15,Yes,,,,,,,,,,,
5575,Employee_4575,39,Support,47447,3.5,30,No,,,,,,,,,,,
5576,Employee_4576,60,Marketing,43518,3.5,1,No,,,,,,,,,,,
5577,Employee_4577,42,HR,138141,4.1,30,No,,,,,,,,,,,
5578,Employee_4578,44,HR,107313,4.3,15,No,,,,,,,,,,,
5579,Employee_4579,51,Sales,75523,3.2,27,No,,,,,,,,,,,
5580,Employee_4580,49,HR,55365,4.6,2,Yes,,,,,,,,,,,
5581,Employee_4581,48,HR,132028,4.5,3,No,,,,,,,,,,,
5582,Employee_4582,24,Support,116446,4.3,4,No,,,,,,,,,,,
5583,Employee_4583,41,Finance,104278,3.2,15,No,,,,,,,,,,,
5584,Employee_4584,46,IT,104483,2.9,2,Yes,,,,,,,,,,,
5585,Employee_4585,58,Marketing,99464,4.1,8,No,,,,,,,,,,,
5586,Employee_4586,42,IT,113887,3.1,24,Yes,,,,,,,,,,,
5587,Employee_4587,51,Operations,53865,3.9,4,No,,,,,,,,,,,
5588,Employee_4588,50,Sales,93426,2.6,20,Yes,,,,,,,,,,,
5589,Employee_4589,58,Finance,124576,2.8,9,No,,,,,,,,,,,
5590,Employee_4590,48,Marketing,133082,5,20,No,,,,,,,,,,,
5591,Employee_4591,29,Marketing,110672,4.3,6,Yes,,,,,,,,,,,
5592,Employee_4592,31,Sales,57107,2.7,16,No,,,,,,,,,,,
5593,Employee_4593,46,Sales,87927,4.3,14,No,,,,,,,,,,,
5594,Employee_4594,32,Sales,118922,4.2,1,No,,,,,,,,,,,
5595,Employee_4595,58,Marketing,115689,4.1,5,No,,,,,,,,,,,
5596,Employee_4596,33,Finance,111889,4,5,Yes,,,,,,,,,,,
5597,Employee_4597,52,Marketing,147783,3.3,25,No,,,,,,,,,,,
5598,Employee_4598,30,Sales,60717,4.3,26,No,,,,,,,,,,,
5599,Employee_4599,41,Sales,67152,4.3,9,Yes,,,,,,,,,,,
5600,Employee_4600,26,Operations,138584,3.3,11,No,,,,,,,,,,,
5601,Employee_4601,24,IT,44487,4.9,26,Yes,,,,,,,,,,,
5602,Employee_4602,35,IT,133762,2.9,3,Yes,,,,,,,,,,,
5603,Employee_4603,31,Finance,141620,3.7,28,No,,,,,,,,,,,
5604,Employee_4604,49,IT,44070,4.8,13,No,,,,,,,,,,,
5605,Employee_4605,26,Operations,75368,4.1,24,No,,,,,,,,,,,
5606,Employee_4606,60,Finance,130578,4,25,Yes,,,,,,,,,,,
5607,Employee_4607,33,Finance,131970,2.6,19,Yes,,,,,,,,,,,
5608,Employee_4608,33,Sales,126904,3.4,23,No,,,,,,,,,,,
5609,Employee_4609,30,IT,134378,4.5,9,No,,,,,,,,,,,
5610,Employee_4610,31,Finance,43220,4.9,26,No,,,,,,,,,,,
5611,Employee_4611,31,IT,41525,3.6,19,No,,,,,,,,,,,
5612,Employee_4612,25,Finance,120555,4.2,2,Yes,,,,,,,,,,,
5613,Employee_4613,28,Marketing,57914,3.1,15,No,,,,,,,,,,,
5614,Employee_4614,37,Sales,102337,4.1,11,No,,,,,,,,,,,
5615,Employee_4615,30,Support,130925,2.7,28,No,,,,,,,,,,,
5616,Employee_4616,36,Finance,77555,3.8,19,Yes,,,,,,,,,,,
5617,Employee_4617,42,HR,78905,4.7,27,No,,,,,,,,,,,
5618,Employee_4618,43,Sales,124664,4.6,19,Yes,,,,,,,,,,,
5619,Employee_4619,58,HR,94751,2.5,17,Yes,,,,,,,,,,,
5620,Employee_4620,29,HR,76861,4.3,2,Yes,,,,,,,,,,,
5621,Employee_4621,55,Sales,145148,3.7,5,Yes,,,,,,,,,,,
5622,Employee_4622,37,Operations,143470,3.3,8,No,,,,,,,,,,,
5623,Employee_4623,55,Support,55227,2.7,16,No,,,,,,,,,,,
5624,Employee_4624,22,Sales,50495,4.9,3,No,,,,,,,,,,,
5625,Employee_4625,38,Finance,99064,3.1,16,No,,,,,,,,,,,
5626,Employee_4626,33,Marketing,136578,3.7,6,Yes,,,,,,,,,,,
5627,Employee_4627,58,Support,125550,4,18,Yes,,,,,,,,,,,
5628,Employee_4628,45,Sales,145642,3.4,4,No,,,,,,,,,,,
5629,Employee_4629,59,Sales,69457,4.1,27,Yes,,,,,,,,,,,
5630,Employee_4630,22,Finance,96604,3.9,10,Yes,,,,,,,,,,,
5631,Employee_4631,44,Support,144731,3.3,13,No,,,,,,,,,,,
5632,Employee_4632,45,Sales,59278,4.6,30,No,,,,,,,,,,,
5633,Employee_4633,29,Support,108326,3.1,1,Yes,,,,,,,,,,,
5634,Employee_4634,36,Operations,113891,3.1,2,No,,,,,,,,,,,
5635,Employee_4635,50,Operations,52670,3.7,8,Yes,,,,,,,,,,,
5636,Employee_4636,30,Finance,125500,2.7,26,Yes,,,,,,,,,,,
5637,Employee_4637,32,Sales,91039,2.5,25,Yes,,,,,,,,,,,
5638,Employee_4638,32,Operations,48525,4.3,4,Yes,,,,,,,,,,,
5639,Employee_4639,49,Marketing,51452,4.2,1,Yes,,,,,,,,,,,
5640,Employee_4640,40,Marketing,137887,3.9,4,Yes,,,,,,,,,,,
5641,Employee_4641,51,Finance,68696,4.4,4,Yes,,,,,,,,,,,
5642,Employee_4642,32,Sales,43691,4.3,19,No,,,,,,,,,,,
5643,Employee_4643,57,HR,142024,2.6,29,No,,,,,,,,,,,
5644,Employee_4644,51,Operations,86378,4.1,11,Yes,,,,,,,,,,,
5645,Employee_4645,51,Finance,141862,4.5,7,No,,,,,,,,,,,
5646,Employee_4646,49,Support,146459,3.2,10,No,,,,,,,,,,,
5647,Employee_4647,24,Operations,61385,5,22,Yes,,,,,,,,,,,
5648,Employee_4648,50,HR,119697,3.9,8,No,,,,,,,,,,,
5649,Employee_4649,36,Support,80217,3.3,24,Yes,,,,,,,,,,,
5650,Employee_4650,45,Marketing,116403,3.1,15,Yes,,,,,,,,,,,
5651,Employee_4651,43,Sales,63436,3.5,22,Yes,,,,,,,,,,,
5652,Employee_4652,40,Support,148429,4.7,23,No,,,,,,,,,,,
5653,Employee_4653,56,Marketing,79224,4.5,27,No,,,,,,,,,,,
5654,Employee_4654,29,IT,45890,3.5,11,Yes,,,,,,,,,,,
5655,Employee_4655,41,Marketing,69505,2.9,11,Yes,,,,,,,,,,,
5656,Employee_4656,24,Finance,114477,4.2,25,No,,,,,,,,,,,
5657,Employee_4657,36,Operations,129864,3.2,2,No,,,,,,,,,,,
5658,Employee_4658,37,Operations,79119,5,22,No,,,,,,,,,,,
5659,Employee_4659,52,HR,58248,3.8,26,No,,,,,,,,,,,
5660,Employee_4660,34,IT,57508,4.8,30,No,,,,,,,,,,,
5661,Employee_4661,32,IT,146414,5,9,Yes,,,,,,,,,,,
5662,Employee_4662,47,Marketing,121065,3.9,24,No,,,,,,,,,,,
5663,Employee_4663,31,HR,108329,4.5,14,Yes,,,,,,,,,,,
5664,Employee_4664,46,Finance,73310,3.3,27,No,,,,,,,,,,,
5665,Employee_4665,58,Operations,127695,3.8,19,No,,,,,,,,,,,
5666,Employee_4666,50,Sales,137800,4,9,No,,,,,,,,,,,
5667,Employee_4667,26,Support,108780,3.5,6,Yes,,,,,,,,,,,
5668,Employee_4668,25,Finance,66815,4.9,27,Yes,,,,,,,,,,,
5669,Employee_4669,58,Finance,56778,2.6,1,Yes,,,,,,,,,,,
5670,Employee_4670,53,Sales,148855,3.3,23,Yes,,,,,,,,,,,
5671,Employee_4671,26,IT,65586,4.5,7,No,,,,,,,,,,,
5672,Employee_4672,33,Finance,68878,4.3,14,No,,,,,,,,,,,
5673,Employee_4673,54,IT,105713,3.5,29,No,,,,,,,,,,,
5674,Employee_4674,56,Sales,133993,3.7,24,Yes,,,,,,,,,,,
5675,Employee_4675,36,Marketing,69666,4.3,15,Yes,,,,,,,,,,,
5676,Employee_4676,42,Support,41858,4.4,19,Yes,,,,,,,,,,,
5677,Employee_4677,22,HR,115463,4.4,24,No,,,,,,,,,,,
5678,Employee_4678,41,Marketing,116239,4.5,4,Yes,,,,,,,,,,,
5679,Employee_4679,22,Sales,58103,2.5,26,No,,,,,,,,,,,
5680,Employee_4680,46,Operations,123384,3.7,27,No,,,,,,,,,,,
5681,Employee_4681,43,Sales,114923,3.6,22,Yes,,,,,,,,,,,
5682,Employee_4682,54,Marketing,74291,4.9,28,No,,,,,,,,,,,
5683,Employee_4683,50,Sales,120703,3,30,No,,,,,,,,,,,
5684,Employee_4684,39,HR,125689,3,4,Yes,,,,,,,,,,,
5685,Employee_4685,25,Finance,67137,2.7,19,Yes,,,,,,,,,,,
5686,Employee_4686,26,IT,98075,3,8,No,,,,,,,,,,,
5687,Employee_4687,39,Sales,142641,3,24,Yes,,,,,,,,,,,
5688,Employee_4688,33,Marketing,62064,2.5,14,Yes,,,,,,,,,,,
5689,Employee_4689,54,HR,40594,3.3,20,Yes,,,,,,,,,,,
5690,Employee_4690,32,Finance,93992,2.7,10,No,,,,,,,,,,,
5691,Employee_4691,32,Finance,116331,3.3,28,Yes,,,,,,,,,,,
5692,Employee_4692,45,IT,72792,3.8,30,Yes,,,,,,,,,,,
5693,Employee_4693,37,Sales,70529,3.2,9,No,,,,,,,,,,,
5694,Employee_4694,29,IT,141907,3.2,26,No,,,,,,,,,,,
5695,Employee_4695,28,Marketing,126814,3.8,24,Yes,,,,,,,,,,,
5696,Employee_4696,54,Marketing,124908,3.5,14,No,,,,,,,,,,,
5697,Employee_4697,37,HR,139100,4.5,5,Yes,,,,,,,,,,,
5698,Employee_4698,39,Finance,148964,2.6,28,No,,,,,,,,,,,
5699,Employee_4699,47,Sales,46471,4.3,16,No,,,,,,,,,,,
5700,Employee_4700,35,Sales,144103,3,1,No,,,,,,,,,,,
5701,Employee_4701,43,Finance,121775,4.8,8,Yes,,,,,,,,,,,
5702,Employee_4702,49,Sales,103629,4.2,18,Yes,,,,,,,,,,,
5703,Employee_4703,26,Operations,102011,4.6,13,Yes,,,,,,,,,,,
5704,Employee_4704,42,Finance,62422,4.7,6,No,,,,,,,,,,,
5705,Employee_4705,55,Marketing,138161,4,25,No,,,,,,,,,,,
5706,Employee_4706,58,Finance,113040,4.2,24,Yes,,,,,,,,,,,
5707,Employee_4707,26,Operations,101273,3.2,19,Yes,,,,,,,,,,,
5708,Employee_4708,41,Sales,55336,2.8,10,No,,,,,,,,,,,
5709,Employee_4709,24,Support,56670,4.2,22,Yes,,,,,,,,,,,
5710,Employee_4710,40,Operations,71174,4.6,21,Yes,,,,,,,,,,,
5711,Employee_4711,30,Support,65572,2.8,2,Yes,,,,,,,,,,,
5712,Employee_4712,49,Support,132146,3,20,No,,,,,,,,,,,
5713,Employee_4713,52,HR,71419,3.2,28,No,,,,,,,,,,,
5714,Employee_4714,48,Finance,129787,4.7,18,Yes,,,,,,,,,,,
5715,Employee_4715,32,Support,54721,3.4,28,Yes,,,,,,,,,,,
5716,Employee_4716,46,Finance,65409,3.4,3,Yes,,,,,,,,,,,
5717,Employee_4717,57,HR,47254,2.9,3,No,,,,,,,,,,,
5718,Employee_4718,23,HR,46756,4.1,18,Yes,,,,,,,,,,,
5719,Employee_4719,29,Marketing,136384,2.5,17,No,,,,,,,,,,,
5720,Employee_4720,46,IT,80768,3.8,26,Yes,,,,,,,,,,,
5721,Employee_4721,30,Sales,118332,5,17,Yes,,,,,,,,,,,
5722,Employee_4722,24,IT,139998,2.6,1,Yes,,,,,,,,,,,
5723,Employee_4723,27,Support,131928,4.2,7,Yes,,,,,,,,,,,
5724,Employee_4724,52,Operations,109728,3.6,16,Yes,,,,,,,,,,,
5725,Employee_4725,50,Finance,48282,2.7,27,No,,,,,,,,,,,
5726,Employee_4726,44,Sales,78767,4.6,1,Yes,,,,,,,,,,,
5727,Employee_4727,55,Sales,116936,4.6,10,No,,,,,,,,,,,
5728,Employee_4728,57,Operations,72232,4.8,28,No,,,,,,,,,,,
5729,Employee_4729,55,HR,111879,3,17,Yes,,,,,,,,,,,
5730,Employee_4730,38,HR,89460,2.6,15,No,,,,,,,,,,,
5731,Employee_4731,48,Support,132910,2.8,17,No,,,,,,,,,,,
5732,Employee_4732,23,HR,84770,4.6,21,Yes,,,,,,,,,,,
5733,Employee_4733,33,Marketing,62195,4,30,No,,,,,,,,,,,
5734,Employee_4734,33,Finance,55857,3.4,23,Yes,,,,,,,,,,,
5735,Employee_4735,31,IT,110380,2.6,12,Yes,,,,,,,,,,,
5736,Employee_4736,38,Sales,45933,3.2,27,Yes,,,,,,,,,,,
5737,Employee_4737,30,Operations,112518,3.8,1,Yes,,,,,,,,,,,
5738,Employee_4738,38,Support,78364,4.4,6,No,,,,,,,,,,,
5739,Employee_4739,22,Operations,92249,3.2,26,No,,,,,,,,,,,
5740,Employee_4740,39,IT,69902,4,14,Yes,,,,,,,,,,,
5741,Employee_4741,43,Sales,123681,4,24,Yes,,,,,,,,,,,
5742,Employee_4742,51,Marketing,40477,3.2,28,No,,,,,,,,,,,
5743,Employee_4743,45,IT,99604,4.6,4,No,,,,,,,,,,,
5744,Employee_4744,39,Marketing,47442,3,1,No,,,,,,,,,,,
5745,Employee_4745,45,Sales,68164,2.6,15,No,,,,,,,,,,,
5746,Employee_4746,28,HR,59750,3.1,28,No,,,,,,,,,,,
5747,Employee_4747,48,Operations,139896,4.4,3,No,,,,,,,,,,,
5748,Employee_4748,52,HR,130422,4.8,13,No,,,,,,,,,,,
5749,Employee_4749,35,Operations,121810,2.9,9,Yes,,,,,,,,,,,
5750,Employee_4750,39,HR,132632,4.7,25,Yes,,,,,,,,,,,
5751,Employee_4751,37,Sales,80350,2.9,6,Yes,,,,,,,,,,,
5752,Employee_4752,40,Sales,82899,4.2,20,No,,,,,,,,,,,
5753,Employee_4753,33,Finance,73040,4.3,3,No,,,,,,,,,,,
5754,Employee_4754,54,Sales,79387,3.4,23,No,,,,,,,,,,,
5755,Employee_4755,33,Operations,58489,5,3,No,,,,,,,,,,,
5756,Employee_4756,46,IT,62352,3.2,19,Yes,,,,,,,,,,,
5757,Employee_4757,51,Support,118394,3.2,11,No,,,,,,,,,,,
5758,Employee_4758,46,IT,71540,4.4,9,Yes,,,,,,,,,,,
5759,Employee_4759,44,Finance,46114,3.6,27,No,,,,,,,,,,,
5760,Employee_4760,24,Finance,133249,2.5,13,No,,,,,,,,,,,
5761,Employee_4761,33,Finance,99006,3.7,2,Yes,,,,,,,,,,,
5762,Employee_4762,45,Sales,57768,4.4,25,No,,,,,,,,,,,
5763,Employee_4763,32,HR,61415,2.9,18,No,,,,,,,,,,,
5764,Employee_4764,52,Support,43198,3.3,21,No,,,,,,,,,,,
5765,Employee_4765,30,Finance,108750,3.1,1,No,,,,,,,,,,,
5766,Employee_4766,25,Marketing,63429,2.6,1,Yes,,,,,,,,,,,
5767,Employee_4767,51,Sales,136504,3.4,21,No,,,,,,,,,,,
5768,Employee_4768,42,Sales,129765,4.9,23,Yes,,,,,,,,,,,
5769,Employee_4769,23,Support,83949,3.4,24,No,,,,,,,,,,,
5770,Employee_4770,33,Operations,140425,4.5,28,No,,,,,,,,,,,
5771,Employee_4771,45,Support,105455,3.1,1,No,,,,,,,,,,,
5772,Employee_4772,40,HR,97280,2.9,21,No,,,,,,,,,,,
5773,Employee_4773,27,Sales,95549,4.3,12,Yes,,,,,,,,,,,
5774,Employee_4774,32,Finance,71016,3.6,1,No,,,,,,,,,,,
5775,Employee_4775,34,Operations,61012,4.7,29,No,,,,,,,,,,,
5776,Employee_4776,43,Operations,49519,4.6,3,No,,,,,,,,,,,
5777,Employee_4777,48,HR,51004,4.9,27,Yes,,,,,,,,,,,
5778,Employee_4778,48,HR,78351,3.3,20,Yes,,,,,,,,,,,
5779,Employee_4779,47,HR,139902,4.3,6,Yes,,,,,,,,,,,
5780,Employee_4780,33,Operations,143470,3.1,22,Yes,,,,,,,,,,,
5781,Employee_4781,28,Finance,140190,4.3,3,Yes,,,,,,,,,,,
5782,Employee_4782,50,IT,138542,2.7,20,No,,,,,,,,,,,
5783,Employee_4783,24,HR,108623,3.4,3,No,,,,,,,,,,,
5784,Employee_4784,30,IT,99991,3.9,28,No,,,,,,,,,,,
5785,Employee_4785,50,Marketing,115969,4.1,2,No,,,,,,,,,,,
5786,Employee_4786,53,Support,108680,4.2,22,Yes,,,,,,,,,,,
5787,Employee_4787,43,Sales,123420,3.8,20,Yes,,,,,,,,,,,
5788,Employee_4788,43,IT,140795,3.8,5,No,,,,,,,,,,,
5789,Employee_4789,39,Sales,45472,4.3,25,No,,,,,,,,,,,
5790,Employee_4790,25,Support,126828,3.7,16,No,,,,,,,,,,,
5791,Employee_4791,52,HR,72756,4.8,9,Yes,,,,,,,,,,,
5792,Employee_4792,43,Operations,50299,4.5,25,No,,,,,,,,,,,
5793,Employee_4793,29,HR,119719,3.1,16,No,,,,,,,,,,,
5794,Employee_4794,31,Marketing,42632,3.9,15,No,,,,,,,,,,,
5795,Employee_4795,37,Operations,45181,3.4,16,Yes,,,,,,,,,,,
5796,Employee_4796,35,Finance,125198,4.2,10,No,,,,,,,,,,,
5797,Employee_4797,23,HR,98743,3.3,22,Yes,,,,,,,,,,,
5798,Employee_4798,49,Support,120959,4.9,9,Yes,,,,,,,,,,,
5799,Employee_4799,47,IT,136995,4.1,29,Yes,,,,,,,,,,,
5800,Employee_4800,23,IT,54502,3.6,4,No,,,,,,,,,,,
5801,Employee_4801,38,IT,42294,3.9,28,No,,,,,,,,,,,
5802,Employee_4802,28,Finance,105610,2.5,17,Yes,,,,,,,,,,,
5803,Employee_4803,33,Sales,120408,3.1,23,Yes,,,,,,,,,,,
5804,Employee_4804,59,Sales,51329,4.6,4,Yes,,,,,,,,,,,
5805,Employee_4805,40,Operations,125151,3.1,7,No,,,,,,,,,,,
5806,Employee_4806,31,Sales,85541,4.5,17,No,,,,,,,,,,,
5807,Employee_4807,31,Finance,120235,3.9,17,No,,,,,,,,,,,
5808,Employee_4808,23,Finance,89269,3.7,12,Yes,,,,,,,,,,,
5809,Employee_4809,52,Sales,124828,2.7,28,Yes,,,,,,,,,,,
5810,Employee_4810,24,Support,92110,2.9,1,No,,,,,,,,,,,
5811,Employee_4811,60,Support,144811,4.9,19,Yes,,,,,,,,,,,
5812,Employee_4812,40,Finance,89136,3.5,5,Yes,,,,,,,,,,,
5813,Employee_4813,22,Finance,97042,3,21,No,,,,,,,,,,,
5814,Employee_4814,57,Finance,91560,3.6,26,Yes,,,,,,,,,,,
5815,Employee_4815,24,Support,95141,4.1,24,Yes,,,,,,,,,,,
5816,Employee_4816,51,Sales,112353,4.8,1,Yes,,,,,,,,,,,
5817,Employee_4817,22,IT,135052,4.9,30,No,,,,,,,,,,,
5818,Employee_4818,28,Support,99689,3.3,24,Yes,,,,,,,,,,,
5819,Employee_4819,50,Sales,113117,4.8,7,No,,,,,,,,,,,
5820,Employee_4820,58,Operations,95904,4,24,No,,,,,,,,,,,
5821,Employee_4821,58,Operations,55705,4,1,No,,,,,,,,,,,
5822,Employee_4822,39,Operations,48949,4,15,No,,,,,,,,,,,
5823,Employee_4823,48,Support,93923,4,12,No,,,,,,,,,,,
5824,Employee_4824,28,Operations,81626,3.5,29,Yes,,,,,,,,,,,
5825,Employee_4825,37,Finance,138009,5,12,No,,,,,,,,,,,
5826,Employee_4826,24,Marketing,64543,4.9,26,No,,,,,,,,,,,
5827,Employee_4827,35,Operations,84855,4.5,12,No,,,,,,,,,,,
5828,Employee_4828,53,Finance,113851,3.8,7,No,,,,,,,,,,,
5829,Employee_4829,60,IT,95475,3.7,18,Yes,,,,,,,,,,,
5830,Employee_4830,26,Finance,40010,3.9,1,Yes,,,,,,,,,,,
5831,Employee_4831,56,Support,51484,4.3,25,Yes,,,,,,,,,,,
5832,Employee_4832,54,HR,130086,3.6,10,Yes,,,,,,,,,,,
5833,Employee_4833,47,Support,89854,4.6,22,Yes,,,,,,,,,,,
5834,Employee_4834,46,HR,100483,4.2,5,No,,,,,,,,,,,
5835,Employee_4835,33,IT,125049,4.8,12,No,,,,,,,,,,,
5836,Employee_4836,48,HR,136487,2.5,30,Yes,,,,,,,,,,,
5837,Employee_4837,49,Sales,44644,3.7,15,Yes,,,,,,,,,,,
5838,Employee_4838,45,Support,60294,4.9,21,Yes,,,,,,,,,,,
5839,Employee_4839,30,HR,101094,4.5,25,No,,,,,,,,,,,
5840,Employee_4840,39,IT,91887,3.5,19,Yes,,,,,,,,,,,
5841,Employee_4841,32,Finance,78497,2.9,12,No,,,,,,,,,,,
5842,Employee_4842,48,Sales,82043,4.3,19,No,,,,,,,,,,,
5843,Employee_4843,33,Support,91380,4.4,24,No,,,,,,,,,,,
5844,Employee_4844,28,Operations,61494,4.4,28,Yes,,,,,,,,,,,
5845,Employee_4845,57,HR,53097,4,27,No,,,,,,,,,,,
5846,Employee_4846,32,Sales,64563,3.7,5,No,,,,,,,,,,,
5847,Employee_4847,38,Marketing,125935,3.5,2,Yes,,,,,,,,,,,
5848,Employee_4848,59,Operations,119857,4.7,15,No,,,,,,,,,,,
5849,Employee_4849,28,Marketing,127207,2.9,15,Yes,,,,,,,,,,,
5850,Employee_4850,33,Operations,60805,2.7,20,Yes,,,,,,,,,,,
5851,Employee_4851,47,Marketing,59491,3.3,10,Yes,,,,,,,,,,,
5852,Employee_4852,60,IT,73124,3.7,18,No,,,,,,,,,,,
5853,Employee_4853,42,Marketing,67767,4.7,13,Yes,,,,,,,,,,,
5854,Employee_4854,41,Finance,72085,4.2,28,No,,,,,,,,,,,
5855,Employee_4855,31,HR,112477,3.1,25,No,,,,,,,,,,,
5856,Employee_4856,43,Marketing,96871,4.1,18,Yes,,,,,,,,,,,
5857,Employee_4857,36,Sales,80249,4.2,13,No,,,,,,,,,,,
5858,Employee_4858,35,Operations,43643,4.9,2,No,,,,,,,,,,,
5859,Employee_4859,35,Support,105305,2.7,20,Yes,,,,,,,,,,,
5860,Employee_4860,49,HR,78599,3.6,10,No,,,,,,,,,,,
5861,Employee_4861,48,IT,72748,3.9,7,Yes,,,,,,,,,,,
5862,Employee_4862,55,Marketing,132698,2.8,14,Yes,,,,,,,,,,,
5863,Employee_4863,36,Operations,108534,3.9,12,Yes,,,,,,,,,,,
5864,Employee_4864,57,HR,63641,4.4,23,No,,,,,,,,,,,
5865,Employee_4865,46,Operations,140531,3.3,16,No,,,,,,,,,,,
5866,Employee_4866,51,Marketing,84278,2.8,13,No,,,,,,,,,,,
5867,Employee_4867,25,IT,125861,4,26,Yes,,,,,,,,,,,
5868,Employee_4868,58,Support,56315,3.6,2,No,,,,,,,,,,,
5869,Employee_4869,29,Marketing,85389,3.3,11,No,,,,,,,,,,,
5870,Employee_4870,35,Support,125888,4.3,29,Yes,,,,,,,,,,,
5871,Employee_4871,42,HR,42979,4.6,28,No,,,,,,,,,,,
5872,Employee_4872,45,HR,82600,3,26,No,,,,,,,,,,,
5873,Employee_4873,60,Finance,52507,2.8,3,Yes,,,,,,,,,,,
5874,Employee_4874,32,HR,131073,4.6,20,No,,,,,,,,,,,
5875,Employee_4875,51,Finance,142740,3.4,16,Yes,,,,,,,,,,,
5876,Employee_4876,44,Operations,89791,2.9,26,Yes,,,,,,,,,,,
5877,Employee_4877,28,IT,47613,3.2,21,No,,,,,,,,,,,
5878,Employee_4878,33,Marketing,134819,4.9,2,No,,,,,,,,,,,
5879,Employee_4879,55,Marketing,118756,4.8,28,No,,,,,,,,,,,
5880,Employee_4880,43,Operations,54170,3.9,1,Yes,,,,,,,,,,,
5881,Employee_4881,56,Support,88983,2.7,16,No,,,,,,,,,,,
5882,Employee_4882,54,Operations,116475,3.4,4,Yes,,,,,,,,,,,
5883,Employee_4883,26,Operations,50649,5,23,Yes,,,,,,,,,,,
5884,Employee_4884,23,Marketing,50501,3.7,25,No,,,,,,,,,,,
5885,Employee_4885,42,Support,48796,4.8,9,Yes,,,,,,,,,,,
5886,Employee_4886,45,IT,92745,4.2,2,Yes,,,,,,,,,,,
5887,Employee_4887,23,Marketing,87306,3.4,24,No,,,,,,,,,,,
5888,Employee_4888,31,Sales,104123,3.4,23,No,,,,,,,,,,,
5889,Employee_4889,37,Finance,87443,5,26,Yes,,,,,,,,,,,
5890,Employee_4890,28,Sales,91156,3.3,6,Yes,,,,,,,,,,,
5891,Employee_4891,27,Support,40502,2.8,11,No,,,,,,,,,,,
5892,Employee_4892,46,IT,70946,3.4,2,No,,,,,,,,,,,
5893,Employee_4893,55,Sales,44351,3.7,1,Yes,,,,,,,,,,,
5894,Employee_4894,31,Finance,74861,4.8,8,Yes,,,,,,,,,,,
5895,Employee_4895,44,Marketing,135941,2.7,13,No,,,,,,,,,,,
5896,Employee_4896,50,HR,125325,3.6,2,Yes,,,,,,,,,,,
5897,Employee_4897,39,HR,126915,4.9,18,Yes,,,,,,,,,,,
5898,Employee_4898,32,Support,124177,4.7,6,No,,,,,,,,,,,
5899,Employee_4899,39,Finance,149684,3,1,No,,,,,,,,,,,
5900,Employee_4900,31,Finance,51713,3.6,3,No,,,,,,,,,,,
5901,Employee_4901,58,HR,95602,4.9,28,No,,,,,,,,,,,
5902,Employee_4902,56,Sales,117836,3.2,30,No,,,,,,,,,,,
5903,Employee_4903,34,IT,62497,4.7,4,No,,,,,,,,,,,
5904,Employee_4904,26,Marketing,148262,3.7,3,No,,,,,,,,,,,
5905,Employee_4905,45,Operations,101567,3.2,27,Yes,,,,,,,,,,,
5906,Employee_4906,41,Marketing,52804,3.7,22,No,,,,,,,,,,,
5907,Employee_4907,31,Operations,69317,3.7,28,Yes,,,,,,,,,,,
5908,Employee_4908,43,Sales,41818,3.2,24,No,,,,,,,,,,,
5909,Employee_4909,29,Finance,87823,3.9,4,No,,,,,,,,,,,
5910,Employee_4910,43,Support,93926,4.5,16,No,,,,,,,,,,,
5911,Employee_4911,44,IT,87405,2.7,6,Yes,,,,,,,,,,,
5912,Employee_4912,56,Support,58650,4,2,Yes,,,,,,,,,,,
5913,Employee_4913,27,HR,117200,4.1,5,Yes,,,,,,,,,,,
5914,Employee_4914,22,HR,101404,3,6,No,,,,,,,,,,,
5915,Employee_4915,43,IT,123639,3.6,17,Yes,,,,,,,,,,,
5916,Employee_4916,48,Operations,85088,3.1,14,Yes,,,,,,,,,,,
5917,Employee_4917,56,Operations,88128,3.1,3,Yes,,,,,,,,,,,
5918,Employee_4918,32,Sales,148719,2.6,25,Yes,,,,,,,,,,,
5919,Employee_4919,54,Operations,82658,4.7,24,No,,,,,,,,,,,
5920,Employee_4920,41,Sales,122303,3,20,Yes,,,,,,,,,,,
5921,Employee_4921,24,Marketing,104441,3.3,23,Yes,,,,,,,,,,,
5922,Employee_4922,24,Support,127579,2.9,8,No,,,,,,,,,,,
5923,Employee_4923,22,Sales,143249,4.7,12,Yes,,,,,,,,,,,
5924,Employee_4924,36,Finance,40794,2.5,3,Yes,,,,,,,,,,,
5925,Employee_4925,22,Marketing,125310,3.9,1,Yes,,,,,,,,,,,
5926,Employee_4926,45,Operations,86894,3.1,4,No,,,,,,,,,,,
